Age,Gender,Technology_Usage_Hours,Social_Media_Usage_Hours,Gaming_Hours,Screen_Time_Hours,Mental_Health_Status,Stress_Level,Sleep_Hours,Physical_Activity_Hours,Support_Systems_Access,Work_Environment_Impact,Online_Support_Usage,Gender_Male,Gender_Other,Mental_Health_Status_Fair,Mental_Health_Status_Good,Mental_Health_Status_Poor,Stress_Level_Low,Stress_Level_Medium,Support_Systems_Access_encoded,Work_Environment_Impact_Neutral,Work_Environment_Impact_Positive,Online_Support_Usage_encoded,Cluster
-0.5401479124259075,Male,0.620304004170737,-1.2242099213620155,-0.16285469205190692,-1.5994844743115861,Fair,High,-1.1997872287159126,-1.7019044675273143,No,Negative,Yes,1.4089267641952408,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,0,-0.7037153622060446,-0.703397690436789,1,1
-0.25278169402040246,Female,-1.6423365198999103,-1.1896316395539288,0.27953871923859835,-1.272946236981387,Poor,Low,-1.7167218039483645,0.5081554212084827,No,Neutral,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,1.4146379325438991,-0.7078493734650475,0,1.4210290888991628,-0.703397690436789,1,0
-0.1809401394190262,Male,-1.3930358205950553,0.8720984132532258,0.9984280125856694,0.45127460710307277,Excellent,Low,-0.46229390138428084,0.8902685795413071,Yes,Negative,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,-0.703397690436789,1,2
0.03458452438510259,Other,-0.07710681287195884,-0.0399037694350544,-0.6881968679593817,1.5298403001028207,Poor,Medium,-0.5312185114152742,1.2723817378741316,No,Positive,Yes,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,1.4216708607317579,1,0
-1.0430387946355413,Other,0.28895497344909404,0.07679793166723756,-1.6075456757974629,-1.2234707464768118,Poor,Medium,-1.1377550796880185,-1.6055155627226376,Yes,Positive,Yes,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,1.4216708607317579,1,0
-1.3304050130410463,Male,-1.3488559498321693,-1.6910167257711823,-0.017694353972209625,1.1909331901464775,Poor,Medium,-0.8069169515392488,0.5322526474096516,No,Positive,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,1.4216708607317579,1,0
0.6093169611961127,Female,-1.6770492754993205,-1.496513890600696,0.47308583667819454,1.6683716735156324,Good,High,1.2883911934029562,-0.011656172559594322,No,Neutral,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,0,1.4210290888991628,-0.703397690436789,1,2
1.3277325072098753,Other,-0.17493366956120596,1.4945074857987817,-0.23889105961746243,-0.6470812820985057,Excellent,Low,-0.7862395685299506,1.675149661522244,No,Negative,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,-0.7037153622060446,-0.703397690436789,0,2
-1.5459296768451751,Female,-0.891278716930853,1.516118911928836,-1.5176845141290791,-1.5697991800088407,Excellent,Medium,1.0402625972913795,1.4720444692552472,Yes,Neutral,No,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,1.4210290888991628,-0.703397690436789,0,2
-0.10909858481764995,Female,-0.15599943923425477,0.04221964985915108,-0.23197866256604813,0.12473636977287371,Fair,Low,1.2194665833719627,1.6441675135493123,Yes,Positive,No,-0.709760099256249,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,1.4216708607317579,0,1
-0.8993556854327888,Female,1.6806209024799947,0.9239658359653555,0.23806433693011347,0.018364065188036245,Fair,Medium,-0.17970300025720695,1.6303976700057874,No,Positive,Yes,-0.709760099256249,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,1.4216708607317579,1,1
0.968524734202994,Female,1.589105455899731,-1.1031859350337128,-0.031519148075037924,-0.6569763801994208,Poor,High,-1.447915824827489,-0.45229116595240104,No,Negative,No,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,-0.7078493734650475,0,-0.7037153622060446,-0.703397690436789,0,0
-0.8275141308314126,Male,-1.6234022895729592,-0.19118375234543267,0.7011949393748611,-1.3768447670409958,Good,Low,-1.0205832426353294,0.9763301016883397,No,Negative,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,-0.7037153622060446,-0.703397690436789,1,2
0.3937922973919839,Male,1.0841926471810373,0.23672248502963705,-1.317224999638069,-1.5549565328574682,Fair,Low,0.4130486460093376,1.0279670149765594,Yes,Neutral,No,1.4089267641952408,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,1
-0.3246232486217787,Male,-0.2569820009779937,1.490185200572771,-0.5292117357768564,1.4630483879216438,Poor,Low,-0.5036486674028773,1.0899313109224227,Yes,Negative,No,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,-0.703397690436789,0,0
-0.037257030216273676,Other,1.667998082262027,0.9844778291295067,-1.1167654851470588,0.7728652953828139,Poor,Low,1.0195852142820818,-1.4678171272873854,Yes,Positive,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,1.4216708607317579,0,0
0.1782676335878551,Female,0.05543279941669831,0.29723447819378856,-0.9785175441187757,1.1909331901464775,Good,Low,-1.3996685978057941,-0.10804507736427059,No,Positive,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,-0.7037153622060446,1.4216708607317579,1,2
-1.3304050130410463,Male,1.3871403324122533,-0.4289094397760269,1.503032997338902,-0.6446075075732769,Excellent,Low,-1.2411419947345084,-0.9480055335193087,Yes,Positive,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,1.4216708607317579,1,2
-1.474088122243799,Other,1.2482893100146126,-0.7660476874048697,0.08599160179900248,1.5397353982037356,Good,High,0.3303391139721458,0.20866132413680927,Yes,Neutral,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,2
0.46563385199336016,Male,0.18166100159637164,-1.0167402305134965,0.7634065128375885,-1.6712239355432208,Fair,Low,0.1373502058853636,0.08817519313096348,Yes,Neutral,Yes,1.4089267641952408,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,1,1
1.1122078434057465,Male,-1.7149177361532226,-0.8741048180551398,-0.03843154512645223,1.4506795152954997,Excellent,Medium,0.7507792351612064,1.1691079112976928,No,Negative,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,-0.703397690436789,1,2
0.3937922973919839,Other,1.301936295940974,0.9412549768693987,0.30027591039284096,1.5768420160821675,Excellent,High,-1.0343681646415277,-0.31115026963126774,No,Neutral,Yes,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,0,1.4210290888991628,-0.703397690436789,1,2
0.6093169611961127,Male,-0.638822312571506,0.22807791457761561,-1.1789770586097859,1.4976812312748464,Good,Low,-0.5312185114152742,-0.47638839215357015,Yes,Negative,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,-0.703397690436789,1,2
-1.25856345843967,Other,0.1658824763239125,0.03789736463313998,-1.2342762350210992,0.04062803591509523,Poor,High,1.3573158034339508,-0.9376781508616648,Yes,Neutral,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,0
-1.3304050130410463,Female,-1.3930358205950553,0.8461647018971608,-0.3771390006457453,0.1940020564792794,Excellent,High,-1.4065610588088933,-1.4127377531132845,Yes,Neutral,No,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,2
-0.8275141308314126,Female,-0.9891055736201,0.12434306915335618,-0.12829270679483604,-1.2927364331832174,Good,Medium,-1.4617007468336882,-1.213075021732169,Yes,Positive,No,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,1.4216708607317579,0,2
-0.8275141308314126,Other,-0.14653232407077946,-1.0686076532256261,1.613631350161528,-1.5326925621304088,Excellent,Medium,0.05464067384817119,-0.5865471405017719,No,Negative,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,-0.703397690436789,0,2
0.2501091881892314,Male,-1.1121780707452815,-0.35110830570783236,-0.3840513976971594,-0.26612000521327356,Poor,Medium,1.0471550582944786,-1.0099698294651722,No,Negative,No,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,-0.703397690436789,0,0
-0.25278169402040246,Female,-1.0774653151458713,-1.3625230485943611,0.16894036641597196,-1.6761714845936782,Excellent,Low,-1.44102336382439,1.2379571290153186,No,Neutral,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,1.4210290888991628,-0.703397690436789,1,2
-0.3246232486217787,Female,-0.6135766721355712,0.45283674633017734,-0.3771390006457453,-0.5283401048875244,Excellent,High,-1.4823781298429863,-0.26984073900069205,Yes,Neutral,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,1,2
1.1122078434057465,Other,-1.1121780707452815,-1.0772522236776478,0.9638660273285987,-0.18695922040595273,Fair,High,1.6950463925858195,-1.6089580236085188,No,Negative,Yes,-0.709760099256249,1.404511162373538,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,0,-0.7037153622060446,-0.703397690436789,1,1
-1.3304050130410463,Male,0.2573979229041758,1.5117966267028249,-0.6052481033424121,1.5669469179812525,Excellent,Medium,-0.6690677314772615,1.4823718519128914,No,Neutral,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,1.4210290888991628,-0.703397690436789,1,2
1.255890952608499,Other,1.6269739165536334,0.4269030349741127,-0.03843154512645223,-0.42691534935314435,Good,Medium,0.4130486460093376,-1.543551266776774,No,Positive,Yes,-0.709760099256249,1.404511162373538,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,1.4216708607317579,1,2
1.3277325072098753,Other,-0.29169475657740396,1.667398894839214,-0.6951092650107958,0.06289200664215422,Fair,Medium,-1.2962816827593033,-0.6932634279640922,No,Negative,No,-0.709760099256249,1.404511162373538,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,-0.703397690436789,0,1
-0.10909858481764995,Male,0.8727604085300842,1.64578746870916,-0.15594229500049261,0.2558464196099989,Poor,High,0.5853601710868216,-0.27672566077245453,Yes,Neutral,No,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,0
1.4714156164126277,Female,0.15957106621492897,-0.2560180307355947,-0.6743720738565534,0.09257730094489938,Fair,High,-0.3244446813222935,-1.089146429840442,Yes,Negative,Yes,-0.709760099256249,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,1,-0.7037153622060446,-0.703397690436789,1,1
0.1782676335878551,Male,-0.29169475657740396,0.595472158788534,-0.08681832448635113,-0.5036023596352364,Poor,Medium,1.171219356350267,1.6063004438046182,No,Negative,No,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,-0.703397690436789,0,0
-0.9711972400341651,Other,-0.3642759728307161,1.049312107519669,-0.6467224856508969,-0.80045530266269,Fair,High,-1.2893892217562042,-0.23541613014187884,Yes,Neutral,Yes,-0.709760099256249,1.404511162373538,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,1,1
1.255890952608499,Male,1.475500073938025,1.3389052176623928,0.09981639590183077,0.14700034049993269,Fair,Low,1.4469177964742417,-0.06329308584781368,Yes,Negative,No,1.4089267641952408,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,-0.703397690436789,0,1
-0.1809401394190262,Female,-0.6135766721355712,-0.3294968795777784,0.43852385142112366,-1.3793185415662246,Poor,Low,-1.668474576926669,1.5167964607717044,No,Negative,No,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,1.4146379325438991,-0.7078493734650475,0,-0.7037153622060446,-0.703397690436789,0,0
-0.68383102162866,Female,-1.026974034274002,-0.7963036839869455,1.1297635565625384,-0.5728680463416423,Excellent,Medium,-0.7793471075268513,1.3377884947058767,Yes,Positive,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,1.4216708607317579,1,2
0.968524734202994,Male,-0.8660330764949183,-1.1075082202597233,1.1366759536139524,1.208249611823079,Poor,Low,1.4744876404866398,1.1553380677541674,Yes,Positive,Yes,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,1.4146379325438991,-0.7078493734650475,1,-0.7037153622060446,1.4216708607317579,1,0
0.5374754065947365,Female,-0.7114035288248184,0.14163221005739943,-0.8886563824503919,1.331938338084518,Fair,Medium,-0.2348426882820019,-1.3438885353956584,No,Negative,Yes,-0.709760099256249,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,0,-0.7037153622060446,-0.703397690436789,1,1
-0.5401479124259075,Other,0.4593630463916533,-0.44187629545405926,-0.750408441422109,1.3566760833368063,Good,Medium,0.7507792351612064,-1.1270134995851364,Yes,Positive,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,1.4216708607317579,0,2
-1.474088122243799,Other,-0.16546655439773036,0.46148131678219917,-0.6052481033424121,1.2923579456808576,Excellent,Low,0.18559743290705868,1.5477786087446361,Yes,Neutral,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,2
-1.186721903838294,Female,1.6048839811721904,-0.8395265362470535,0.023780028336274968,-0.38980873147471257,Fair,High,-1.6340122719111723,-0.827519402513463,Yes,Neutral,No,-0.709760099256249,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,1,1.4210290888991628,-0.703397690436789,0,1
-0.10909858481764995,Male,1.1062825825624802,-0.10041576259920555,-1.0061671323244323,1.6708454480408612,Fair,Low,1.2952836544060564,0.5701197171543461,No,Positive,Yes,1.4089267641952408,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,-0.7037153622060446,1.4216708607317579,1,1
0.8248416250002415,Male,-1.5792224188100736,0.16756592141346446,-0.2872778389773613,-1.7083305534216522,Good,Medium,-0.8965189445795404,-1.0719341254110357,Yes,Negative,No,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,-0.703397690436789,0,2
1.3277325072098753,Male,-0.2443591807600263,0.8072641348630636,1.0053404096370837,-1.6365910921900177,Poor,Medium,1.6950463925858195,-0.40409671355006277,No,Neutral,No,1.4089267641952408,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,1.4127299358969883,0,1.4210290888991628,-0.703397690436789,0,0
0.968524734202994,Female,-0.9133686523122958,1.1444023824919065,-0.6674596768051393,0.09010352641967065,Excellent,Medium,0.9575530652541872,-0.9514479944051899,Yes,Positive,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,1.4216708607317579,1,2
1.4714156164126277,Female,0.5761241334078516,0.016285938503086028,-1.4416481465635234,1.3937827012152375,Good,Low,-1.454808285830589,0.8696138142260195,No,Neutral,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,1.4210290888991628,-0.703397690436789,1,2
-0.10909858481764995,Other,0.23530798752273285,-0.2646626011876163,0.23806433693011347,0.41664176374986966,Excellent,High,-1.675367037929768,1.671707200636363,No,Neutral,No,-0.709760099256249,1.404511162373538,-0.5758106657310548,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,-0.7078493734650475,0,1.4210290888991628,-0.703397690436789,0,2
-0.6119894670272837,Female,0.9958329056552659,-0.4678100068101241,0.46617343962678026,-0.4244415748279156,Good,Low,-0.40026175235638667,-0.4626185486100449,No,Positive,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,1.7283636276391874,-0.5748868968059825,1.4146379325438991,-0.7078493734650475,0,-0.7037153622060446,1.4216708607317579,1,2
1.1122078434057465,Male,-0.42423436886606114,-1.4446464678885664,1.0537271889969826,-1.386739865141911,Fair,Medium,-0.7035300364927582,1.503026617228179,Yes,Negative,No,1.4089267641952408,-0.7119914934033427,1.7366819677269967,-0.5785819511637857,-0.5748868968059825,-0.70689465975349,1.4127299358969883,1,-0.7037153622060446,-0.703397690436789,0,1
-1.0430387946355413,Female,-1.4782398570663347,-0.6363791306245455,-1.3103126025866545,0.16679053670176297,Poor,High,1.0402625972913795,0.09506011490272624,Yes,Negative,Yes,-0.709760099256249,-0.7119914934033427,-0.5758106657310548,-0.5785819511637857,1.7394725911408069,-0.70689465975349,-0.7078493734650475,1,-0.7037153622060446,-0.703397690436789,1,0
